cartodb_id,the_geom,zm,canon,uid,region,sector,grid,link,name_web,name_alt,name,point_y,point_x,y,x
879,0101000020E6100000D79A8CAFE3FE5E40594A75F781794240,3,0,879,Outer Rim,Calamari,U7,http://starwars.wikia.com/wiki/Sanctuary,Sanctuary,,Sanctuary,4432.0392576,13801.6851128,4432.04,13801.69
880,0101000020E6100000C7FC0547DC595940F4BC7F15FE384240,3,0,880,Outer Rim,Ash Worlds,S7,http://starwars.wikia.com/wiki/Wyndigal,Wyndigal,Huronom,Wyndigal,4362.06187126,11288.2493998,4362.06,11288.25
881,0101000020E610000029FA2B0A25FE5940FDF7370CC5B74040,3,0,881,Outer Rim,Ash Worlds,S7,http://starwars.wikia.com/wiki/Altratonne,Altratonne,Kveror,Altratonne,3953.27980369,11573.9999713,3953.28,11574
882,0101000020E6100000A2DA88F096445D40800E9106B90D4340,3,0,882,Outer Rim,Ash Worlds,T6,http://starwars.wikia.com/wiki/New_Alderaan,New_Alderaan,,New Alderaan,4594.5819438,13032.3634353,4594.58,13032.36
883,0101000020E61000006374BD5286095C409C50F075CD114140,2,0,883,Outer Rim,Ash Worlds,T7,http://starwars.wikia.com/wiki/Cophrigin,Cophrigin,,Cophrigin,4047.49275371,12484.3499181,4047.49,12484.35
884,0101000020E610000071B4F44781E15B40A3DB86DD14D93F40,1,1,884,Outer Rim,Ash Worlds,T7,http://starwars.wikia.com/wiki/Iego,Iego,Maelibo,Iego,3743.37143649,12414.7409782,3743.37,12414.74
885,0101000020E61000005802E03DE9785B4052ED4E18BE833D40,3,0,885,Outer Rim,Ash Worlds,T7,http://starwars.wikia.com/wiki/OHS1782-03,OHS1782-03,Xoraes,OHS1782-03,3441.31002975,12232.8137889,3441.31,12232.81
886,0101000020E610000045BD46A316705B40A823B463126F3F40,3,0,886,Outer Rim,Ash Worlds,T7,http://starwars.wikia.com/wiki/Agon,Agon,Turallun,Agon,3689.22510892,12217.4679249,3689.23,12217.47
887,0101000020E6100000BA91EB58E52F5B409EF2F8CC3B0B4140,3,0,887,Outer Rim,Ash Worlds,T7,http://starwars.wikia.com/wiki/OHS3842-03,OHS3842-03,Astigone,OHS3842-03,4040.59247832,12105.8135349,4040.59,12105.81
888,0101000020E610000061002A9A2B7D5B40CB74692D23E94140,3,0,888,Outer Rim,Ash Worlds,T7,http://starwars.wikia.com/wiki/OHS4140-02,OHS4140-02,Balshebr,OHS4140-02,4276.07211594,12240.222137,4276.07,12240.22
889,0101000020E61000001E977CE9F3765D408E40B76891B34240,3,0,889,Outer Rim,Ash Worlds,T7,http://starwars.wikia.com/wiki/OHS2132-04,OHS2132-04,Ulonsus,OHS2132-04,4495.41213796,13119.9634799,4495.41,13119.96
890,0101000020E61000005E08B5353A215E4082A697C625AD4040,3,0,890,Outer Rim,Ash Worlds,T7,http://starwars.wikia.com/wiki/Chiron,Chiron,,Chiron,3942.21515295,13416.1335084,3942.22,13416.13
891,0101000020E6100000CD2AD6A9D73C5C4042CCEE70736F4140,3,0,891,Outer Rim,Ash Worlds,T7,http://starwars.wikia.com/wiki/Nyny,Nyny,,Nyny,4146.32506638,12573.6102956,4146.33,12573.61
892,0101000020E610000079EFB82A62C15F403CC213841D4F4040,1,0,892,Outer Rim,Dominus,U7,http://starwars.wikia.com/wiki/Baros,Baros,,Baros,3844.72059401,14139.9816831,3844.72,14139.98
893,0101000020E610000028F84E513AA95F409CB1B5C38EC94140,2,0,893,Outer Rim,Dominus,U7,http://starwars.wikia.com/wiki/Dornea,Dornea,,Dornea,4242.25325303,14097.9661221,4242.25,14097.97
894,0101000020E6100000DD2C560CE3655D40480E81B8973E3740,1,1,894,Outer Rim,Shadola,T8,http://starwars.wikia.com/wiki/Gand,Gand,,Gand,2661.61399034,13090.2796602,2661.61,13090.28
1443,0101000020E6100000152998EA880047409FB38054DF0E2040,4,0,1443,Inner Rim,Hapes Cluster,O9,,,,,896.729212239,5121.161709,896.73,5121.16
895,0101000020E6100000C4494869B1215F406BD17EF4111D3740,2,0,895,Outer Rim,Shadola,U8,http://starwars.wikia.com/wiki/Skeeba,Skeeba,,Skeeba,2645.75700951,13862.2213743,2645.76,13862.22
896,0101000020E6100000E07CC211F4655F40FF3D661142D73840,2,0,896,Outer Rim,Shadola,U8,http://starwars.wikia.com/wiki/Maldra,Maldra,,Maldra,2856.20948568,13980.9512353,2856.21,13980.95
897,0101000020E610000068291C895B165F405FBCB9F0674A3740,3,0,897,Outer Rim,Shadola,U8,http://starwars.wikia.com/wiki/Baummu,Baummu,,Baummu,2667.20570564,13842.5048629,2667.21,13842.5
898,0101000020E6100000BAF9C55A0D8B5B4006E21AE9463C3C40,2,0,898,Outer Rim,Jubilar,T7,http://starwars.wikia.com/wiki/Jubilar,Jubilar,,Jubilar,3278.69209526,12264.3677612,3278.69,12264.37
899,0101000020E6100000B34DB069F4D85D407AC7B97C9A1C3D40,1,0,899,Outer Rim,Jubilar,T7,http://starwars.wikia.com/wiki/Toong%27L,Toong'l,,Toong'l,3389.87475224,13290.4248527,3389.87,13290.42
900,0101000020E61000004250A8D0C9FD5C40C7210B6154EB3340,1,0,900,Outer Rim,Centrality,T8,http://starwars.wikia.com/wiki/Oseon,Oseon,,Oseon,2263.46817314,12909.2140437,2263.47,12909.21
901,0101000020E6100000F602BF20F9165D40BC81679EE4AC3340,2,0,901,Outer Rim,Centrality,T8,http://starwars.wikia.com/wiki/Erilnar,Erilnar,,Erilnar,2234.6126655,12953.0196823,2234.61,12953.02
902,0101000020E6100000B05B6B4DDB5F5D4025D2AB3684B13340,3,0,902,Outer Rim,Centrality,T8,http://starwars.wikia.com/wiki/Rafa,Rafa,,Rafa,2236.74789841,13079.7908301,2236.75,13079.79
903,0101000020E61000001A99238D2A1B5E40562737BB5C7F3440,3,0,903,Outer Rim,Centrality,T8,http://starwars.wikia.com/wiki/Ringneldia,Ringneldia,,Ringneldia,2332.06173674,13405.5909162,2332.06,13405.59
904,0101000020E6100000317D41F7F2555D402BF438AAC1453440,3,0,904,Outer Rim,Centrality,T8,http://starwars.wikia.com/wiki/Arleen_system,Arleen,,Arleen,2305.33876662,13062.5579385,2305.34,13062.56
905,0101000020E6100000E344C70471315D40BC369296ABFD3240,3,0,905,Outer Rim,Centrality,T8,http://starwars.wikia.com/wiki/Scillal,Scillal,,Scillal,2153.86450534,12999.0578115,2153.86,12999.06
906,0101000020E610000075935C05FB745D40A3B951E12B6E3240,3,0,906,Outer Rim,Centrality,T8,http://starwars.wikia.com/wiki/Lekua,Lekua,,Lekua,2087.98312358,13116.5330464,2087.98,13116.53
907,0101000020E6100000FA768D3FBDB25D405F1B8D3F34F43140,3,0,907,Outer Rim,Centrality,T8,http://starwars.wikia.com/wiki/Cadma,Cadma,,Cadma,2032.15592859,13223.9540946,2032.16,13223.95
908,0101000020E610000059D08B44DADE5D40ED2F0F70B7E73040,3,0,908,Outer Rim,Centrality,T8,http://starwars.wikia.com/wiki/Zebitrope,Zebitrope,,Zebitrope,1909.78589219,13300.6834147,1909.79,13300.68
909,0101000020E61000004D2C0A6497655D4080FA234E213D3340,3,0,909,Outer Rim,Centrality,T8,http://starwars.wikia.com/wiki/Dela,Dela,,Dela,2183.06977605,13089.7656133,2183.07,13089.77
910,0101000020E610000051B9873C39186040FA3F92CE153A3340,1,1,910,Outer Rim,Centrality,U8,http://starwars.wikia.com/wiki/Tund,Tund,,Tund,2181.66745284,14333.1622145,2181.67,14333.16
911,0101000020E6100000ACA9FB7EA5FD5E404DA9CAB4752C3140,2,0,911,Outer Rim,Centrality,U8,http://starwars.wikia.com/wiki/ThonBoka,ThonBoka,,ThonBoka,1941.05077534,13799.5232039,1941.05,13799.52
912,0101000020E6100000A6DF648AB1A15E40557384419A7D3040,1,0,912,Outer Rim,Centrality,U8,http://starwars.wikia.com/wiki/Renatasia,Renatasia,,Renatasia,1861.6116179,13639.5832715,1861.61,13639.58
913,0101000020E61000004A18C9C3265A5F4084E8A59A2DF23140,3,0,913,Outer Rim,Centrality,U8,http://starwars.wikia.com/wiki/Hosrel,Hosrel,,Hosrel,2031.22988507,13960.4232759,2031.23,13960.42
914,0101000020E61000008A2EE4D12E795F4016686DAED0133340,3,0,914,Outer Rim,Centrality,U8,http://starwars.wikia.com/wiki/Trammis,Trammis,,Trammis,2164.05098405,14014.3983838,2164.05,14014.4
915,0101000020E610000045144B7FA0ED5F40773311BB9CC73140,3,0,915,Outer Rim,Centrality,U8,http://starwars.wikia.com/wiki/Douglas,Douglas,,Douglas,2011.78297118,14216.9373306,2011.78,14216.94
916,0101000020E6100000372E520532C95F40064169A743A53240,3,0,916,Outer Rim,Centrality,U8,http://starwars.wikia.com/wiki/Paulking,Paulking,,Paulking,2113.25088245,14153.5694955,2113.25,14153.57
917,0101000020E61000003F5A88825E915F40B6245F746D943340,3,0,917,Outer Rim,Centrality,U8,http://starwars.wikia.com/wiki/Antipose,Antipose,,Antipose,2223.31776925,14056.4672179,2223.32,14056.47
918,0101000020E6100000F88D4D2883705F408839334DD8C63340,3,0,918,Outer Rim,Centrality,U8,http://starwars.wikia.com/wiki/Falko,Falko,,Falko,2246.60114915,13999.3171036,2246.6,13999.32
919,0101000020E6100000D5E726609B245F406E8DC9A8EB023440,3,0,919,Outer Rim,Centrality,U8,http://starwars.wikia.com/wiki/Uaua,Uaua,,Uaua,2274.38245471,13867.2897563,2274.38,13867.29
920,0101000020E6100000859493ACB5C35E407D772245F17B3440,3,0,920,Outer Rim,Centrality,U8,http://starwars.wikia.com/wiki/Dilonexa,Dilonexa,,Dilonexa,2330.47423356,13698.7498358,2330.47,13698.75
921,0101000020E6100000FEDEADC5D5195C404CCD826601CE3440,3,0,921,Outer Rim,Cadma,T8,http://starwars.wikia.com/wiki/Dagelin_Minor,Dagelin_Minor,,Dagelin Minor,2368.60738275,12512.7195992,2368.61,12512.72
922,0101000020E61000002FFA0CF6578F5940D85C8EB66C033B40,1,0,922,Outer Rim,Tharin,S7,http://starwars.wikia.com/wiki/Taskeed,Taskeed,Taskored,Taskeed,3125.14320044,11381.2762099,3125.14,11381.28
923,0101000020E6100000B53B124668255A409B816D5C4AD83840,1,0,923,Outer Rim,Tharin,S8,http://starwars.wikia.com/wiki/Dennogra,Dennogra,Tialvai,Dennogra,2856.70419257,11642.2921007,2856.7,11642.29
924,0101000020E6100000076ABE996A265B405408F45A1E793540,1,0,924,Outer Rim,Tharin,T8,http://starwars.wikia.com/wiki/Junkfort_Station,Junkfort_Station,Kossimur,Junkfort Station,2448.38326841,12089.3252405,2448.38,12089.33
925,0101000020E6100000F18D352DD6215B40D526E3B6FDA92F40,2,0,925,Outer Rim,Tharin,T8,http://starwars.wikia.com/wiki/Tammar,Tammar,Lelrais,Tammar,1785.27716949,12081.3593201,1785.28,12081.36
926,0101000020E61000006D62073879245B407ED2D1FE8B413440,3,0,926,Outer Rim,Tharin,T8,http://starwars.wikia.com/wiki/Nimat,Nimat,,Nimat,2303.38746064,12085.945829,2303.39,12085.95
927,0101000020E6100000F67518EBCB115A40A8BDA112D9A22F40,3,0,927,Outer Rim,Periphery,S8,http://starwars.wikia.com/wiki/Af%27El,Af'El,,Af'El,1783.66292185,11608.1817855,1783.66,11608.18
1390,0101000020E6100000F2D456D617984740C58AEB626E0D1840,4,0,1390,Inner Rim,Hapes Cluster,O9,,,,,670.609228749,5252.96945179,670.61,5252.97
928,0101000020E61000009ECBCBD566F6594020F3F0613A7B2E40,1,0,928,Outer Rim,Periphery,S8,http://starwars.wikia.com/wiki/Vaathkree,Vaathkree,,Vaathkree,1716.95332766,11560.5320754,1716.95,11560.53
929,0101000020E61000007956F4A251215A406AFBF76C90182E40,1,1,929,Outer Rim,Periphery,S8,http://starwars.wikia.com/wiki/Sriluur,Sriluur,,Sriluur,1694.7299242,11635.1808265,1694.73,11635.18
930,0101000020E6100000B243A071FBC1594061FEAF778BB12C40,2,0,930,Outer Rim,Periphery,S8,http://starwars.wikia.com/wiki/Lant,Lant,,Lant,1614.03052964,11469.3553295,1614.03,11469.36
931,0101000020E61000008FDFBC1890E75A4090A21051D72F2B40,2,0,931,Outer Rim,Periphery,S8,http://starwars.wikia.com/wiki/Yoribuunt,Yoribuunt,,Yoribuunt,1527.61375954,11979.9998801,1527.61,11980
932,0101000020E61000008A4C08B2F92C59406B85E41A547A2D40,2,0,932,Outer Rim,Iotra,S8,http://starwars.wikia.com/wiki/Iotra,Iotra,,Iotra,1659.13019081,11210.1777606,1659.13,11210.18
933,0101000020E61000006DEBFC446F905740EC36080B72B84340,1,1,933,Outer Rim,Auril,R6,http://starwars.wikia.com/wiki/Ossus,Ossus,Idux,Ossus,4785.03651444,10492.6180169,4785.04,10492.62
934,0101000020E61000007BAF301528AE5840F954D9C0951E4440,1,1,934,Outer Rim,Auril,S6,http://starwars.wikia.com/wiki/Murkhana,Murkhana,,Murkhana,4900.72612862,10989.5933202,4900.73,10989.59
935,0101000020E6100000DADCF2C95FB956403EB6E67C32DD4140,1,1,935,Outer Rim,Jospro,R7,http://starwars.wikia.com/wiki/Trogan,Trogan,Ethullum,Trogan,4263.27300897,10118.548921,4263.27,10118.55
936,0101000020E610000099536892A4F5564068FB2DE3A7E54040,1,1,936,Outer Rim,Jospro,R7,http://starwars.wikia.com/wiki/Jomark,Jomark,Bynas,Jomark,4001.19960323,10223.3782833,4001.2,10223.38
937,0101000020E61000001BEF46F399955740A571796B25004040,1,0,937,Outer Rim,Jospro,S7,http://starwars.wikia.com/wiki/Sy_Myrth,Sy_Myrth,Far Barseg,Sy Myrth,3763.46052838,10501.6048428,3763.46,10501.6
938,0101000020E6100000A4C2F20114E357409731034AB9183E40,2,0,938,Outer Rim,Jospro,S7,http://starwars.wikia.com/wiki/Kile,Kile,,Kile,3515.97000369,10636.3654116,3515.97,10636.37
939,0101000020E6100000B446685759B258400CCEF67FB6173640,1,1,939,Outer Rim,Suolriep,S8,http://starwars.wikia.com/wiki/Saleucami,Saleucami,,Saleucami,2522.6500278,10996.8854716,2522.65,10996.89
940,0101000020E6100000CD5A59E7761E5940A0DC1A69AEB83340,1,0,940,Outer Rim,Suolriep,S8,http://starwars.wikia.com/wiki/Boonta,Boonta,Ko Vari,Boonta,2240.05730909,11184.9379703,2240.06,11184.94
941,0101000020E6100000687E5A1AAD0D594018A61CDA04C63940,3,0,941,Outer Rim,Suolriep,S8,http://starwars.wikia.com/wiki/Komnor,Komnor,,Komnor,2971.05631147,11155.736982,2971.06,11155.74
942,0101000020E61000006434FB7F78075D409502F1DA50F62740,2,0,942,Outer Rim,Calaron,T9,http://starwars.wikia.com/wiki/Kegan,Kegan,Karsabeth,Kegan,1343.55590648,12926.0552263,1343.56,12926.06
943,0101000020E61000002C3CB5BA4EFF5D40372FB91737062240,1,0,943,Outer Rim,Calaron,T9,http://starwars.wikia.com/wiki/Akrit'tar,Akrit'tar,,Akrit'tar,1007.38924554,13357.1344469,1007.39,13357.13
944,0101000020E6100000EB73D5411F475D403457CFA6107E0D40,1,1,944,Outer Rim,Calaron,T9,http://starwars.wikia.com/wiki/Kubindi,Kubindi,,Kubindi,410.668904106,13036.7683659,410.67,13036.77
945,0101000020E6100000363B88BB52BD5C40B1CD83BE45F52640,1,0,945,Outer Rim,Calaron,T9,http://starwars.wikia.com/wiki/Delacrix,Delacrix,Duinihiim,Delacrix,1286.47709027,12797.0854583,1286.48,12797.09
946,0101000020E61000000F47455A970E5D407E90A8BDDD181C40,2,0,946,Outer Rim,Calaron,T9,http://starwars.wikia.com/wiki/Gestrex,Gestrex,,Gestrex,783.905798647,12938.4404212,783.91,12938.44
947,0101000020E61000001761DB9B1B135D40C7CA3031F0B31740,2,0,947,Outer Rim,Calaron,T9,http://starwars.wikia.com/wiki/Norval,Norval,,Norval,660.8273685,12946.2964913,660.83,12946.3
948,0101000020E6100000CE2908A44B925E40330230C48AAA0740,2,1,948,Outer Rim,Calaron,U9,http://starwars.wikia.com/wiki/Lowick,Lowick,,Lowick,329.45979974,13612.8004173,329.46,13612.8
949,0101000020E61000009318FB54F31E5E4026401A3D278132C0,2,0,949,Outer Rim,Bheriz,T11,http://starwars.wikia.com/wiki/Droxu,Droxu,,Droxu,-2096.68536552,13412.1732018,-2096.69,13412.17
950,0101000020E6100000AA325CD4C8D45E40C1180529DFB21AC0,2,0,950,Outer Rim,Bheriz,U10,http://starwars.wikia.com/wiki/Bheriz,Bheriz,,Bheriz,-744.708244122,13728.4492251,-744.71,13728.45
951,0101000020E61000009373DFC3DA755F4057B8B7DC039B2EC0,1,0,951,Outer Rim,Bheriz,U11,http://starwars.wikia.com/wiki/Aduba,Aduba,,Aduba,-1724.11747575,14008.6091808,-1724.12,14008.61
952,0101000020E6100000549C5A85E7BB5F4014F71C2E53FE37C0,2,0,952,Outer Rim,Baxel,U11,http://starwars.wikia.com/wiki/Nadiem,Nadiem,,Nadiem,-2752.61080346,14130.4515418,-2752.61,14130.45
953,0101000020E6100000D4ADF2CCAC395F402B5FA4FBEB0E34C0,2,0,953,Outer Rim,Baxel,U11,http://starwars.wikia.com/wiki/Glottal,Glottal,,Glottal,-2279.9372579,13903.9348565,-2279.94,13903.93
954,0101000020E610000009F5587DDAB75E40FD26562F2C3C3BC0,1,1,954,Outer Rim,Baxel,U12,http://starwars.wikia.com/wiki/Teth,Teth,,Teth,-3152.8688587,13678.1275707,-3152.87,13678.13
955,0101000020E6100000EF35ACF41F5C5F4073FE0E5A2D523BC0,2,1,955,Outer Rim,Baxel,U12,http://starwars.wikia.com/wiki/Rinn,Rinn,,Rinn,-3163.63458427,13963.8557466,-3163.63,13963.86
956,0101000020E61000003EFE91A51BB95E400F5DC3A16FD240C0,2,0,956,Outer Rim,Baxel,U12,http://starwars.wikia.com/wiki/Dilbana,Dilbana,,Dilbana,-3981.10375118,13680.3096415,-3981.1,13680.31
957,0101000020E6100000B8EA842CF9BE5E40BC4DBEF65B753DC0,2,0,957,Outer Rim,Baxel,U12,http://starwars.wikia.com/wiki/Rampa_Minor,Rampa_Minor,,Rampa Minor,-3434.12487678,13690.5116213,-3434.12,13690.51
958,0101000020E6100000CEF7E9859C7E5E4095BAB24236A53BC0,2,0,958,Outer Rim,Baxel,U12,http://starwars.wikia.com/wiki/Lirra,Lirra,,Lirra,-3204.334829,13578.5626236,-3204.33,13578.56
959,0101000020E6100000AC47389BB2055E400FD85B9FE7DB43C0,1,0,959,Outer Rim,Albanin,T13,http://starwars.wikia.com/wiki/Dubrava,Dubrava,,Dubrava,-4825.04790848,13368.2492537,-4825.05,13368.25
960,0101000020E610000026507A6FDBB85E40DEC3A02C6A3141C0,2,0,960,Outer Rim,Albanin,U12,http://starwars.wikia.com/wiki/Clantaano,Clantaano,,Clantaano,-4080.75801648,13679.8733641,-4080.76,13679.87
961,0101000020E6100000DF3E66CBA07A5E409D40015EC67E42C0,1,0,961,Outer Rim,Albanin,U12,http://starwars.wikia.com/wiki/Barab,Barab,,Barab,-4437.77275357,13571.6341773,-4437.77,13571.63
962,0101000020E6100000CEE7C1162F6C5F4029CD51460D7943C0,1,0,962,Outer Rim,Albanin,U13,http://starwars.wikia.com/wiki/Daluuj,Daluuj,,Daluuj,-4713.89906612,13991.78844,-4713.9,13991.79
963,0101000020E61000005B4760FDEA235F4070E28867346D46C0,2,0,963,Outer Rim,Zoraster,U13,http://starwars.wikia.com/wiki/Altor,Altor,,Altor,-5598.43435607,13866.0913198,-5598.43,13866.09
964,0101000020E61000007A43D356B47F5D4021ACE0BD9BCA49C0,1,0,964,Outer Rim,Tammuz,T14,http://starwars.wikia.com/wiki/Tammuz-an,Tammuz-an,,Tammuz-an,-6725.05298853,13135.1858434,-6725.05,13135.19
965,0101000020E6100000939A5782AB665C40DBE5D4168D364CC0,2,0,965,Outer Rim,Tammuz,T15,http://starwars.wikia.com/wiki/Shiffrin,Shiffrin,,Shiffrin,-7643.72823704,12646.3637095,-7643.73,12646.36
966,0101000020E6100000B12478C76AF65E4075117AD97C9E48C0,1,0,966,Outer Rim,Tammuz,U14,http://starwars.wikia.com/wiki/Shola,Shola,,Shola,-6315.37348582,13786.9486886,-6315.37,13786.95
967,0101000020E6100000ED25F8C703A55A4049E7FD0AE25C4CC0,2,0,967,Outer Rim,Quiberon,S15,http://starwars.wikia.com/wiki/Lyran,Lyran,,Lyran,-7704.24907267,11864.2482952,-7704.25,11864.25
1444,0101000020E610000035E29112F7D3464017795021DC0B2040,4,0,1444,Inner Rim,Hapes Cluster,O9,,,,,896.067752583,5082.40017315,896.07,5082.4
968,0101000020E6100000247CFCA98DA15C404D9651B2F59F4CC0,2,0,968,Outer Rim,Quiberon,T15,http://starwars.wikia.com/wiki/R-Duba,R-Duba,,R-Duba,-7811.32439724,12748.7835852,-7811.32,12748.78
969,0101000020E6100000991C5EC3D1E95C40339716BE00DC4DC0,1,1,969,Outer Rim,Quiberon,T15,http://starwars.wikia.com/wiki/Rothana,Rothana,,Rothana,-8337.39012232,12874.4807053,-8337.39,12874.48
970,0101000020E6100000ED7727AA4C2F5C40981EBD34BDE746C0,1,0,970,Outer Rim,Galov,T13,http://starwars.wikia.com/wiki/Arami,Arami,,Arami,-5750.0274107,12550.0541105,-5750.03,12550.05
971,0101000020E610000068859C14417B5C40F5D527D1F71349C0,1,1,971,Outer Rim,Galov,T14,http://starwars.wikia.com/wiki/Gamorr,Gamorr,,Gamorr,-6473.33630086,12682.1672984,-6473.34,12682.17
972,0101000020E61000004BD480FA07D55740325E4DB182394CC0,2,0,972,Outer Rim,Abrion,S15,http://starwars.wikia.com/wiki/Hishyim,Hishyim,,Hishyim,-7648.38368594,10611.9325426,-7648.38,10611.93
973,0101000020E6100000A126F8355B2D58404D9651B2F59F4CC0,1,1,973,Outer Rim,Abrion,S15,http://starwars.wikia.com/wiki/Rishi,Rishi,,Rishi,-7811.32439724,10765.5623561,-7811.32,10765.56
974,0101000020E6100000AAA8FE7681B058403DD7854334154DC0,1,1,974,Outer Rim,Abrion,S15,http://starwars.wikia.com/wiki/Ukio,Ukio,,Ukio,-8002.19780192,10993.679352,-8002.2,10993.68
975,0101000020E610000089E5B427BD3A58406C083C2020694DC0,2,0,975,Outer Rim,Abrion,S15,http://starwars.wikia.com/wiki/Varristad,Varristad,,Varristad,-8141.86126875,10788.8396006,-8141.86,10788.84
976,0101000020E6100000B2C24C1627AB58403A78AFDD8AF14DC0,1,0,976,Outer Rim,Abrion,S15,http://starwars.wikia.com/wiki/Molavar,Molavar,,Molavar,-8374.63371347,10984.3684542,-8374.63,10984.37
978,0101000020E6100000C8E0A73719AC594037503C4198AC49C0,2,0,978,Outer Rim,Yminis,S14,http://starwars.wikia.com/wiki/Kolanda_Station,Kolanda_Station,,Kolanda Station,-6683.15394848,11431.291548,-6683.15,11431.29
979,0101000020E6100000A3CEAFE071E63340C98A85E65F834540,2,0,979,Outer Rim,Oricho,M6,http://starwars.wikia.com/wiki/Polus,Polus,,Polus,5315.98560077,2215.27736279,5315.99,2215.28
980,0101000020E6100000E1A50FC5354E37401E96B010146C4640,1,0,980,Outer Rim,Oricho,M6,http://starwars.wikia.com/wiki/Borgo_Prime,Borgo_Prime,,Borgo Prime,5597.05271041,2594.35727896,5597.05,2594.36
981,0101000020E610000080F8FB8D6492374009ED893D196A4440,1,1,981,Outer Rim,Noonian,M6,http://starwars.wikia.com/wiki/Er%27Kit,Er'Kit,,Er'Kit,4987.13642069,2624.00598749,4987.14,2624.01
982,0101000020E6100000DDD243F98ABF3C4040F2F5818B5A4240,2,0,982,Outer Rim,Noonian,N7,http://starwars.wikia.com/wiki/Pallaxides,Pallaxides,,Pallaxides,4398.39777993,3200.23657934,4398.4,3200.24
983,0101000020E6100000809903E1BEBE42408C3E232623224840,1,0,983,Outer Rim,Quelii,N5,http://starwars.wikia.com/wiki/Vinsoth,Vinsoth,,Vinsoth,6151.33906654,4173.38999195,6151.34,4173.39
984,0101000020E6100000DB423636532C434099ADDF86BC804640,2,0,984,Outer Rim,Quelii,N6,http://starwars.wikia.com/wiki/Cathar,Cathar,,Cathar,5622.42728406,4268.68941222,5622.43,4268.69
985,0101000020E6100000604EF0FEA47E4340E25C0D4C92794440,1,0,985,Outer Rim,Quelii,N6,http://starwars.wikia.com/wiki/Halmad,Halmad,,Halmad,5004.93662229,4340.28129802,5004.94,4340.28
986,0101000020E61000003CC50A2D592F454039C49BD319E84540,0,1,986,Outer Rim,Quelii,O6,http://starwars.wikia.com/wiki/Dathomir,Dathomir,,Dathomir,5436.59341454,4716.59668748,5436.59,4716.6
987,0101000020E6100000791649B7C8854640C2F62EE574694640,2,0,987,Outer Rim,Quelii,O6,http://starwars.wikia.com/wiki/Drackmar,Drackmar,,Drackmar,5593.83745798,5014.40737581,5593.84,5014.41
988,0101000020E6100000A5CA9C2B8BD240408AA303BBB3584440,1,0,988,Outer Rim,Weneen,N6,http://starwars.wikia.com/wiki/G'wenee,G'wenee,,G'wenee,4967.16193891,3745.33003469,4967.16,3745.33
989,0101000020E6100000DA929DBA4C8042408650EDA3571F3F40,1,0,989,Outer Rim,Ojoster,N7,http://starwars.wikia.com/wiki/Wayland,Wayland,,Wayland,3648.65937204,4119.08182309,3648.66,4119.08
990,0101000020E6100000A0A6792B04504240EE5208803E324240,0,1,990,Outer Rim,Ojoster,N7,http://starwars.wikia.com/wiki/Taris,Taris,,Taris,4354.76851409,4077.09051604,4354.77,4077.09
991,0101000020E610000039B3021ECB7E4540274678F9A9E34340,2,0,991,Outer Rim,Meerian,O6,http://starwars.wikia.com/wiki/Bandomeer,Bandomeer,,Bandomeer,4833.82458134,4785.68876717,4833.82,4785.69
992,0101000020E6100000D5AD63F999884540711CA4A3601E4240,2,0,992,Outer Rim,Meerian,O7,http://starwars.wikia.com/wiki/Gargon,Gargon,,Gargon,4333.32614453,4794.21865355,4333.33,4794.22
993,0101000020E610000046F3798675734C40A8974553E8CF4240,1,1,993,Outer Rim,Demetras,P6,http://starwars.wikia.com/wiki/Phindar,Phindar,,Phindar,4526.48395098,6334.30434652,4526.48,6334.3
994,0101000020E6100000340B0E12B37C484059A4DFDBB2334140,0,1,994,Outer Rim,Mandalore,O7,http://starwars.wikia.com/wiki/Mandalore,Mandalore,,Mandalore,4083.16516632,5451.7846534,4083.17,5451.78
995,0101000020E610000038A0E04E6C20464087269B429E544440,2,0,995,Outer Rim,Belsmuth,O6,http://starwars.wikia.com/wiki/Harloen,Harloen,,Harloen,4962.4787987,4926.25541207,4962.48,4926.26
996,0101000020E6100000B77AA910973A474033374A147C5E4540,2,0,996,Outer Rim,Belsmuth,O6,http://starwars.wikia.com/wiki/Botajef,Botajef,,Botajef,5272.20191457,5171.65141926,5272.2,5171.65
997,0101000020E6100000BFC605FC702C5C406F4CD6F15382F8BF,0,1,997,Outer Rim,Kessel,T10,http://starwars.wikia.com/wiki/Kessel,Kessel,Xo's Eye,Kessel,-170.541554957,12545.0827807,-170.54,12545.08
998,0101000020E6100000EF0F3ABDCC8E5C40ACA795C0F6D70FC0,1,0,998,Outer Rim,Kessel,T10,http://starwars.wikia.com/wiki/Honoghr,Honoghr,,Honoghr,-443.458649319,12716.1641694,-443.46,12716.16
999,0101000020E610000093015A09B71A5E409EA63763CF400BC0,1,0,999,Outer Rim,Kessel,T10,http://starwars.wikia.com/wiki/Formos,Formos,Xoloch,Formos,-379.449684005,13404.8060622,-379.45,13404.81
1000,0101000020E6100000167D02D785D95B40F0B0A67365E505C0,3,0,1000,Outer Rim,Kessel,T10,http://starwars.wikia.com/wiki/Zerm,Zerm,,Zerm,-304.798494394,12400.8570162,-304.8,12400.86
1001,0101000020E6100000F7727A39E8715B40A9BAA8E8091A00C0,3,0,1001,Outer Rim,Kessel,T10,http://starwars.wikia.com/wiki/Rnda,Rnda,,Rnda,-224.100416331,12220.6313085,-224.1,12220.63
